"STATION","NAME","DATE","ACSH","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1950-12-29",,,,,,,"0.02","0.2","14.0",,"23","-14",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1950-12-30",,,,,,,"0.00","0.0","14.0",,"14","-11",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1950-12-31",,,,,,,"0.00","0.0","14.0",,"15","-12",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-01",,,,,,,"0.00","0.0","14.0",,"7","-14",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-02",,,,,,,"0.00","0.0","14.0",,"3","-24",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-03",,,,,,,"0.05","1.2","14.0",,"-5","-25",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-04",,,,,,,"0.01","0.1","15.0",,"1","-12",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-05",,,,,,,"0.00","0.0","15.0",,"3","-9",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-06",,,,,,,"0.27","4.7","16.0",,"5","-5",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-07",,,,,,,"0.25","2.3","23.0",,"8","-4",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-08",,,,,,,"0.00","0.0","23.0",,"5","-2",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-09",,,,,,,"0.03","0.6","24.0",,"4","-11",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-10",,,,,,,"0.01","0.1","24.0",,"-1","-14",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-11",,,,,,,"0.03","0.3","25.0",,"-8","-34",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-12",,,,,,,"0.04","0.4","25.0",,"-20","-35",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-13",,,,,,,"0.01","0.1","26.0",,"-22","-46",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-14",,,,,,,"0.00","0.0","26.0",,"-35","-55",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-15",,,,,,,"0.00","0.0","26.0",,"-38","-55",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-16",,,,,,,"0.00","0.0","26.0",,"-47","-55",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-17",,,,,,,"0.00","0.0","26.0",,"-43","-57",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-18",,,,,,,"0.00","0.0","26.0",,"-44","-55",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-19",,,,,,,"0.00","0.0","26.0",,"-36","-52",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-20",,,,,,,"0.00","0.0","26.0",,"-38","-54",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-21",,,,,,,"0.00","0.0","26.0",,"-45","-53",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-22",,,,,,,"0.00","0.0","26.0",,"-43","-57",,,,,,,,,"    1",,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-23",,,,,,,"0.00","0.0","26.0",,"-15","-55",,,,,,,,,"    1",,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-24",,,,,,,"0.00","0.0","26.0",,"-10","-20",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-25",,,,,,,"0.00","0.0","26.0",,"-3","-11",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-26",,,,,,,"0.00","0.0","26.0",,"1","-4",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-27",,,,,,,"0.00","0.0","26.0",,"2","0",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-28",,,,,,,"0.00","0.0","20.0",,"6","1",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-29",,,,,,,"0.00","0.0","25.0",,"9","5",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-30",,,,,,,"0.00","0.0","25.0",,"12","7",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-01-31",,,,,,,"0.00","0.0","25.0",,"12","-9",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-01",,,,,,,"0.00","0.0","24.0",,"9","-20",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-02",,,,,,,"0.00","0.0","24.0",,"6","-23",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-03",,,,,,,"0.00","0.0","24.0",,"1","-7",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-04",,,,,,,"0.00","0.0","24.0",,"-2","-6",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-05",,,,,,,"0.00","0.0","23.0",,"-4","-21",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-06",,,,,,,"0.00","0.0","23.0",,"-7","-37",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-07",,,,,,,"0.00","0.0","23.0",,"-7","-37",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-08",,,,,,,"0.00","0.0","23.0",,"-19","-40",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-09",,,,,,,"0.00","0.0","23.0",,"-17","-43",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-10",,,,,,,"0.08","0.7","22.0",,"-1","-38",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-11",,,,,,,"0.15","1.2","24.0",,"12","-4",,,,,,,,,,,,,,"    1",,,,,,"    1","    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-12",,,,,,,"0.00","0.0","24.0",,"17","3",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-13",,,,,,,"0.00","0.0","24.0",,"20","16",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-14",,,,,,,"0.12","1.5","25.0",,"22","6",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-15",,,,,,,"0.00","0.0","26.0",,"6","-12",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-16",,,,,,,"0.00","0.0","26.0",,"1","-21",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-17",,,,,,,"0.00","0.2","25.0",,"-2","-17",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-18",,,,,,,"0.00","0.0","25.0",,"-1","-19",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-19",,,,,,,"0.00","0.0","25.0",,"-10","-41",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-20",,,,,,,"0.00","0.0","25.0",,"8","-40",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-21",,,,,,,"0.01","0.2","25.0",,"16","-3",,,,,,,,,,,,,,,,,"    1",,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-22",,,,,,,"0.00","0.0","25.0",,"39","16",,,,,,,,,,,,,,,,,"    1",,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-23",,,,,,,"0.01","0.2","25.0",,"32","-14",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-24",,,,,,,"0.00","0.0","25.0",,"-9","-35",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-25",,,,,,,"0.00","0.0","25.0",,"12","-37",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-26",,,,,,,"0.03","0.4","25.0",,"16","-1",,,,,,,,,,,,,,,,,"    1",,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-27",,,,,,,"0.02","0.6","26.0",,"11","-2",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-02-28",,,,,,,"0.11","1.3","27.0",,"22","-10",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-01",,,,,,,"0.00","0.0","27.0",,"-4","-38",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-02",,,,,,,"0.00","0.0","27.0",,"-14","-51",,,,,,,,,"    1",,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-03",,,,,,,"0.00","0.0","27.0",,"-11","-43",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-04",,,,,,,"0.00","0.0","27.0",,"4","-20",,,,,,,,,,,,,,,,,"    1",,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-05",,,,,,,"0.00","0.0","26.0",,"2","-19",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-06",,,,,,,"0.00","0.0","26.0",,"3","-23",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-07",,,,,,,"0.00","0.0","26.0",,"6","-16",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-08",,,,,,,"0.00","0.0","25.0",,"11","-15",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-09",,,,,,,"0.00","0.0","25.0",,"12","-14",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-10",,,,,,,"0.00","0.0","25.0",,"3","-6",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-11",,,,,,,"0.00","0.0","24.0",,"11","-15",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-12",,,,,,,"0.00","0.0","24.0",,"1","-25",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-13",,,,,,,"0.00","0.0","24.0",,"1","-35",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-14",,,,,,,"0.00","0.0","23.0",,"0","-36",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-15",,,,,,,"0.00","0.0","23.0",,"3","-36",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-16",,,,,,,"0.00","0.0","23.0",,"6","-38",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-17",,,,,,,"0.00","0.0","23.0",,"19","-7",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-18",,,,,,,"0.00","0.0","21.0",,"28","10",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-19",,,,,,,"0.00","0.0","19.0",,"25","7",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-20",,,,,,,"0.09","1.3","18.0",,"17","11",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-21",,,,,,,"0.04","0.6","20.0",,"15","-6",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-22",,,,,,,"0.05","0.9","20.0",,"13","1",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-23",,,,,,,"0.03","0.4","21.0",,"13","-22",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-24",,,,,,,"0.00","0.0","21.0",,"5","-22",,,,,,,,,"    1",,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-25",,,,,,,"0.00","0.0","21.0",,"8","-24",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-26",,,,,,,"0.00","0.0","21.0",,"21","-12",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-27",,,,,,,"0.00","0.0","20.0",,"19","3",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-28",,,,,,,"0.00","0.0","19.0",,"23","-8",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-29",,,,,,,"0.00","0.0","19.0",,"23","-15",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-30",,,,,,,"0.00","0.0","19.0",,"36","-18",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-03-31",,,,,,,"0.00","0.0","16.0",,"36","7",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-01",,,,,,,"0.00","0.0","15.0",,"45","20",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-02",,,,,,,"0.00","0.0","14.0",,"45","17",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-03",,,,,,,"0.00","0.0","12.0",,"43","16",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-04",,,,,,,"0.00","0.0","11.0",,"40","12",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-05",,,,,,,"0.00","0.0","9.0",,"43","-1",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-06",,,,,,,"0.00","0.0","8.0",,"43","27",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-07",,,,,,,"0.00","0.0","6.0",,"44","20",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-08",,,,,,,"0.00","0.0","5.0",,"45","8",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-09",,,,,,,"0.00","0.0","5.0",,"44","20",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-10",,,,,,,"0.00","0.0","5.0",,"35","19",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-11",,,,,,,"0.00","0.0","5.0",,"26","10",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-12",,,,,,,"0.00","0.0","5.0",,"25","13",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-13",,,,,,,"0.00","0.0","5.0",,"35","14",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-14",,,,,,,"0.00","0.0","5.0",,"42","21",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-15",,,,,,,"0.00","0.0","4.0",,"45","19",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-16",,,,,,,"0.00","0.0","4.0",,"50","32",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-17",,,,,,,"0.00","0.0","4.0",,"38","29",,,,,,,,,,,,,,"    1",,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-18",,,,,,,"0.00","0.0","4.0",,"44","26",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-19",,,,,,,"0.00","0.0","4.0",,"48","19",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-20",,,,,,,"0.00","0.0","4.0",,"55","20",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-21",,,,,,,"0.00","0.0","3.0",,"44","26",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-22",,,,,,,"0.00","0.0","3.0",,"31","20",,,,,,,,,,,,,,,,,,,,,"    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-23",,,,,,,"0.00","0.0","2.0",,"34","16",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-24",,,,,,,"0.00","0.0","2.0",,"42","14",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-25",,,,,,,"0.00","0.0","2.0",,"38","29",,,,,,,,,,,,,,"    1",,,,,,"    1","    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-26",,,,,,,"0.00","0.0","2.0",,"41","25",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-27",,,,,,,"0.00","0.0","2.0",,"45","19",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-28",,,,,,,"0.00","0.0","2.0",,"54","25",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-29",,,,,,,"0.00","0.0","2.0",,"48","27",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-04-30",,,,,,,"0.04","0.0","2.0",,"43","31",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-01",,,,,,,"0.00","0.0","0.0",,"51","32",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-02",,,,,,,"0.00","0.0","0.0",,"59","32",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-03",,,,,,,"0.00","0.0","0.0",,"61","34",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-04",,,,,,,"0.00","0.0","0.0",,"59","27",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-05",,,,,,,"0.00","0.0","0.0",,"61","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-06",,,,,,,"0.00","0.0","0.0",,"69","31",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-07",,,,,,,"0.00","0.0","0.0",,"60","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-08",,,,,,,"0.00","0.0","0.0",,"59","29",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-09",,,,,,,"0.00","0.0","0.0",,"55","28",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-10",,,,,,,"0.00","0.0","0.0",,"57","32",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-11",,,,,,,"0.00","0.0","0.0",,"60","27",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-12",,,,,,,"0.00","0.0","0.0",,"53","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-13",,,,,,,"0.00","0.0","0.0",,"49","30",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-14",,,,,,,"0.00","0.0","0.0",,"47","28",,,,,,,,,,,,,,,,,,,,"    1","    1"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-15",,,,,,,"0.00","0.0","0.0",,"58","34",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-16",,,,,,,"0.00","0.0","0.0",,"60","29",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-17",,,,,,,"0.00","0.0","0.0",,"63","34",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-18",,,,,,,"0.00","0.0","0.0",,"62","33",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-19",,,,,,,"0.00","0.0","0.0",,"60","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-20",,,,,,,"0.00","0.0","0.0",,"64","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-21",,,,,,,"0.00","0.0","0.0",,"64","42",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-22",,,,,,,"0.00","0.0","0.0",,"59","37",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-23",,,,,,,"0.00","0.0","0.0",,"52","35",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-24",,,,,,,"0.00","0.0","0.0",,"61","34",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-25",,,,,,,"0.45","0.0","0.0",,"62","33",,,,,,,,,,,"    1",,"    1",,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-26",,,,,,,"0.00","0.0","0.0",,"65","30",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-27",,,,,,,"0.00","0.0","0.0",,"67","45",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-28",,,,,,,"0.00","0.0","0.0",,"68","42",,,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-29",,,,,,,"0.00","0.0","0.0",,"69","38",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-30",,,,,,,"0.00","0.0","0.0",,"69","40",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-05-31",,,,,,,"0.00","0.0","0.0",,"78","36",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-01",,,,,,,"0.00","0.0","0.0",,"75","45",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-02",,,,,,,"0.00","0.0","0.0",,"73","51",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-03",,,,,,,"0.00","0.0","0.0",,"70","45",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-04",,,,,,,"0.00","0.0","0.0",,"70","45",,,,,,,,,,,,,,,,,,,,"    1",
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-05",,,,,,,"0.00","0.0","0.0",,"72","50",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-06",,,,,,,"0.00","0.0","0.0",,"81","54",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1951-06-07",,,,,,,"0.00","0.0","0.0",,"65","45",,,,,,,,,,,,,,,,,,,,,
